codigo_ocorrencia;ocorrencia_classificacao;ocorrencia_tipo;ocorrencia_tipo_categoria;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;investigacao_status
201301057643342;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;RIBEIRÃO PRETO;SP;BRASIL;FINALIZADA
201402106077449;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;RIBEIRÃO PRETO;SP;BRASIL;FINALIZADA
201407206191204;ACIDENTE;COLISÃO DE AERONAVES EM VOO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;RIO CLARO;SP;BRASIL;ATIVA
201109183619314;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;RIO CLARO;SP;BRASIL;ATIVA
201408047773552;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;RIO CLARO;SP;BRASIL;FINALIZADA
201408208023618;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO CLARO;SP;BRASIL;FINALIZADA
201501227810609;INCIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;RIO CLARO;SP;BRASIL;FINALIZADA
201206034887311;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;RIO CLARO;SP;BRASIL;FINALIZADA
201310148311880;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;RIO CLARO;SP;BRASIL;FINALIZADA
200906134111359;ACIDENTE;POUSO ANTES DA PISTA;POUSO AQUÉM/ALÉM DA PISTA;NANUQUE;MG;BRASIL;FINALIZADA
201306156309385;INCIDENTE GRAVE;POUSO EM LOCAL NÃO PREVISTO;OUTROS;NOVA LIMA;MG;BRASIL;FINALIZADA
201609121123333;INCIDENTE GRAVE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;NOVA LIMA;MG;BRASIL;ATIVA
201607141300313;INCIDENTE GRAVE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;NOVA LIMA;MG;BRASIL;FINALIZADA
201502012538135;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;NOVA LIMA;MG;BRASIL;FINALIZADA
200901246616573;ACIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;SALES OLIVEIRA;SP;BRASIL;ATIVA
201312318599537;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;NOVA PONTE;MG;BRASIL;FINALIZADA
201804091122329;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;NOVA PORTEIRINHA;MG;BRASIL;ATIVA
201603161336287;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SALTO DE PIRAPORA;SP;BRASIL;FINALIZADA
201604041138394;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SALTO DE PIRAPORA;SP;BRASIL;ATIVA
201205259842616;INCIDENTE GRAVE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SALTO DE PIRAPORA;SP;BRASIL;ATIVA
201805181204301;ACIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;SALTO DE PIRAPORA;SP;BRASIL;ATIVA
201212105343282;ACIDENTE;PANE SECA;COMBUSTÍVEL;OLIVEIRA;MG;BRASIL;FINALIZADA
201208186368266;ACIDENTE;COLISÃO DE AERONAVES EM VOO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;SANTA BÁRBARA D'OESTE;SP;BRASIL;ATIVA
201609201708245;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;OURO BRANCO;MG;BRASIL;FINALIZADA
201204029905682;INCIDENTE GRAVE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;OURO FINO;MG;BRASIL;FINALIZADA
201904041641455;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DO MOTOR;FALHA OU MAU FUNCIONAMENTO DO MOTOR;OURO FINO;MG;BRASIL;FINALIZADA
201506162023543;ACIDENTE;VOO CONTROLADO CONTRA O TERRENO;VOO CONTROLADO CONTRA O TERRENO;OURO PRETO;MG;BRASIL;ATIVA
201111019810313;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SANTA CLARA D'OESTE;SP;BRASIL;FINALIZADA
201304163925953;ACIDENTE;PERDA DE COMPONENTE NO SOLO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SANTA CRUZ DAS PALMEIRAS;SP;BRASIL;ATIVA
201312072459308;ACIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;SANTA CRUZ DO RIO PARDO;SP;BRASIL;FINALIZADA
201611211556275;ACIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SANTA FÉ DO SUL;SP;BRASIL;FINALIZADA
201207162627203;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SANTA FÉ DO SUL;SP;BRASIL;FINALIZADA
201212294422303;ACIDENTE;OUTROS;OUTROS;SANTA FÉ DO SUL;SP;BRASIL;FINALIZADA
200909218862179;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SANTA ISABEL;SP;BRASIL;FINALIZADA
201602181057477;ACIDENTE;PANE SECA;COMBUSTÍVEL;SANTA ISABEL;SP;BRASIL;ATIVA
201509082951164;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PARACATU;MG;BRASIL;FINALIZADA
201712011453289;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;PARÁ DE MINAS;MG;BRASIL;ATIVA
200902097919120;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PARÁ DE MINAS;MG;BRASIL;FINALIZADA
201212263912016;ACIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;PARÁ DE MINAS;MG;BRASIL;ATIVA
201402132396448;INCIDENTE GRAVE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;PARÁ DE MINAS;MG;BRASIL;FINALIZADA
201707252045379;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PARÁ DE MINAS;MG;BRASIL;FINALIZADA
200904069184939;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PARÁ DE MINAS;MG;BRASIL;FINALIZADA
201503162058424;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PARÁ DE MINAS;MG;BRASIL;FINALIZADA
200903295990047;ACIDENTE;PANE SECA;COMBUSTÍVEL;PARÁ DE MINAS;MG;BRASIL;FINALIZADA
201607081852425;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;PARÁ DE MINAS;MG;BRASIL;FINALIZADA
201001108837298;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PARÁ DE MINAS;MG;BRASIL;FINALIZADA
201104081013015;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SANTO ANDRÉ;SP;BRASIL;FINALIZADA
201107103293875;ACIDENTE;INDETERMINADO;INDETERMINADO;PASSOS;MG;BRASIL;FINALIZADA
201709261134335;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;PATOS DE MINAS;MG;BRASIL;FINALIZADA
201101095554278;INCIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;PATOS DE MINAS;MG;BRASIL;FINALIZADA
201404096721424;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;PATOS DE MINAS;MG;BRASIL;FINALIZADA
201109167248998;INCIDENTE;COLISÃO COM AERONAVE NO SOLO;COLISÃO NO SOLO;PATOS DE MINAS;MG;BRASIL;FINALIZADA
201308228173259;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PATOS DE MINAS;MG;BRASIL;FINALIZADA
201811071200282;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;PATOS DE MINAS;MG;BRASIL;ATIVA
201309292385337;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SANTO ANTÔNIO DO ARACANGUÁ;SP;BRASIL;FINALIZADA
201506059322021;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;PATROCÍNIO;MG;BRASIL;FINALIZADA
201404171275540;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;PATROCÍNIO;MG;BRASIL;FINALIZADA
201408136355580;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SANTOS;SP;BRASIL;FINALIZADA
201505079003599;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SANTOS;SP;BRASIL;FINALIZADA
201605031815106;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;SANTOS;SP;BRASIL;FINALIZADA
201001158037322;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SANTOS;SP;BRASIL;FINALIZADA
201312224200781;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO BERNARDO DO CAMPO;SP;BRASIL;FINALIZADA
201001269768025;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SÃO BERNARDO DO CAMPO;SP;BRASIL;FINALIZADA
201310042491049;ACIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO CAETANO DO SUL;SP;BRASIL;ATIVA
201603241404047;ACIDENTE;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;SÃO CARLOS;SP;BRASIL;ATIVA
201108099750223;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SÃO CARLOS;SP;BRASIL;FINALIZADA
201709111746124;INCIDENTE GRAVE;COM HÉLICE;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PEDRALVA;MG;BRASIL;ATIVA
201408168860592;INCIDENTE GRAVE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;SÃO JOÃO DA BOA VISTA;SP;BRASIL;ATIVA
201504052546143;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO JOAQUIM DA BARRA;SP;BRASIL;ATIVA
201704261441205;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO JOSÉ DO RIO PARDO;SP;BRASIL;FINALIZADA
201302161010335;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;PERDIZES;MG;BRASIL;FINALIZADA
201709121152175;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PERDIZES;MG;BRASIL;ATIVA
200903124833726;INCIDENTE;OUTROS;OUTROS;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201904182153514;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201803051345508;INCIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201008056750720;INCIDENTE GRAVE;POUSO ANTES DA PISTA;POUSO AQUÉM/ALÉM DA PISTA;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;ATIVA
201101199232507;ACIDENTE;OUTROS;OUTROS;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201710111946454;ACIDENTE;PANE SECA;COMBUSTÍVEL;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;ATIVA
201303067403119;INCIDENTE;PERDA DE COMPONENTE NO SOLO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201002072896710;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201609271517291;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;ATIVA
200901179589815;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;ATIVA
201109241752098;INCIDENTE;SUPERAQUECIMENTO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201105022678239;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201405172619195;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
200908178151425;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201408053796925;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201203039499785;INCIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201010283848865;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201106187701939;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201511245961844;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201409275606131;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201401185252959;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201109224537980;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201205162215013;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
200907235490797;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201809271607466;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201808291842209;INCIDENTE;FALHA DO MOTOR NO SOLO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201808231607236;INCIDENTE GRAVE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;FINALIZADA
201303313644870;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201305039201683;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201310017415880;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201008204940192;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201903081932223;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201608291357386;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;ATIVA
201709131655246;INCIDENTE;F.O.D.;OUTROS;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201412084699695;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201405318108564;INCIDENTE;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201206242325357;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201312202711869;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201811162145339;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201611071152103;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201803261255433;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201308109952346;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201612152241433;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201405298201036;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201603291929239;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201301288728977;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201005042290921;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201505214555243;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201110134981398;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201611291023531;INCIDENTE GRAVE;CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO;OUTROS;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;ATIVA
201701171430484;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201901161616474;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
200904187140816;ACIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;ATIVA
201412267468674;INCIDENTE GRAVE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;ATIVA
201405047727400;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201507276625700;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201507109640183;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201312051729156;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201502192228900;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201705172001332;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201408235582724;INCIDENTE GRAVE;FOGO NO SOLO;FOGO/FUMAÇA (SEM IMPACTO);SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201709131614489;INCIDENTE;PERDA DE COMPONENTE NO SOLO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201807281718237;ACIDENTE;PERDA DE COMPONENTE NO SOLO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;ATIVA
201710101716018;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;ATIVA
201004121883830;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;FINALIZADA
201612061852549;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SÃO LOURENÇO DA SERRA;SP;BRASIL;ATIVA
201002174449839;ACIDENTE;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;SÃO PAULO;SP;BRASIL;FINALIZADA
200911138922248;INCIDENTE;COLISÃO COM AERONAVE NO SOLO;COLISÃO NO SOLO;SÃO PAULO;SP;BRASIL;FINALIZADA
201601271906375;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO PAULO;SP;BRASIL;FINALIZADA
201807231619421;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO PAULO;SP;BRASIL;FINALIZADA
201305034935170;INCIDENTE;SOPRO DE REATOR;OUTROS;SÃO PAULO;SP;BRASIL;FINALIZADA
201211115599083;ACIDENTE;POUSO LONGO;EXCURSÃO DE PISTA;SÃO PAULO;SP;BRASIL;FINALIZADA
201211239392027;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO PAULO;SP;BRASIL;FINALIZADA
200910104683580;INCIDENTE;COLISÃO COM AERONAVE NO SOLO;COLISÃO NO SOLO;SÃO PAULO;SP;BRASIL;FINALIZADA
201206022037551;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;SÃO PAULO;SP;BRASIL;FINALIZADA
201609091148175;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO PAULO;SP;BRASIL;FINALIZADA
201110163307115;INCIDENTE GRAVE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO PAULO;SP;BRASIL;FINALIZADA
201005125926381;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO PAULO;SP;BRASIL;FINALIZADA
201005202967359;INCIDENTE;OUTROS;OUTROS;SÃO PAULO;SP;BRASIL;FINALIZADA
200902128642313;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO PAULO;SP;BRASIL;FINALIZADA
201603031122561;INCIDENTE;OUTROS;OUTROS;SÃO PAULO;SP;BRASIL;FINALIZADA
